,authors,title,journal,publisher,volume,year,pages,full_ref,source_file,source_title
0,"Ma, N., Zhang, X., Zheng, H.-T., Sun, J.",Shufflenet v2: Practical guidelines for efficient cnn architecture design,ECCV,,,2018,,"Ma, N., Zhang, X., Zheng, H.-T., and Sun, J. Shufflenet v2: Practical guidelines for efficient cnn architecture design. ECCV, 2018.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Mahajan, D., Girshick, R., Ramanathan, V., He, K., Paluri, M., Li, Y., Bharambe, A.",", and van der Maaten, L",Exploring the limits of weakly supervised pretraining. arXiv preprint arXiv:1805.00932,,,2018,,"Mahajan, D., Girshick, R., Ramanathan, V., He, K., Paluri, M., Li, Y., Bharambe, A., and van der Maaten, L. Exploring the limits of weakly supervised pretraining. arXiv preprint arXiv:1805.00932, 2018.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Szegedy, C., Liu, W., Jia, Y., Sermanet, P., Reed, S., Anguelov, D., Erhan, D., Vanhoucke, V., Rabinovich, A.",Going deeper with convolutions,CVPR,,,2015,pp. 1–9,"Szegedy, C., Liu, W., Jia, Y., Sermanet, P., Reed, S., Anguelov, D., Erhan, D., Vanhoucke, V., and Rabinovich, A. Going deeper with convolutions. CVPR, pp. 1–9, 2015.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Szegedy, C., Vanhoucke, V., Ioffe, S., Shlens, J., Wojna, Z.",Rethinking the inception architecture for computer vision,CVPR,,,2016,pp. 2818–2826,"Szegedy, C., Vanhoucke, V., Ioffe, S., Shlens, J., and Wojna, Z. Rethinking the inception architecture for computer vision. CVPR, pp. 2818–2826, 2016.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Szegedy, C., Ioffe, S., Vanhoucke, V., Alemi, A. A.","Inception-v4, inception-resnet and the impact of residual connections on learning",AAAI,,,2017,4:12,"Szegedy, C., Ioffe, S., Vanhoucke, V., and Alemi, A. A. Inception-v4, inception-resnet and the impact of residual connections on learning. AAAI, 4:12, 2017.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Maji, S., Rahtu, E., Kannala, J., Blaschko, M., Vedaldi, A.",Fine-grained visual classification of aircraft,arXiv preprint arXiv:1306.5151,,,2013,,"Maji, S., Rahtu, E., Kannala, J., Blaschko, M., and Vedaldi, A. Fine-grained visual classification of aircraft. arXiv preprint arXiv:1306.5151, 2013.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Tan, M., Chen, B., Pang, R., Vasudevan, V., Sandler, M., Howard, A., Le, Q. V.",MnasNet: Platform-aware neural architecture search for mobile,CVPR,,,2019,,"Tan, M., Chen, B., Pang, R., Vasudevan, V., Sandler, M., Howard, A., and Le, Q. V. MnasNet: Platform-aware neural architecture search for mobile. CVPR, 2019.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Ngiam, J., Peng, D., Vasudevan, V., Kornblith, S., Le, Q. V., Pang, R.",Domain adaptive transfer learning with specialist models,arXiv preprint arXiv:1811.07056,,,2018,,"Ngiam, J., Peng, D., Vasudevan, V., Kornblith, S., Le, Q. V., and Pang, R. Domain adaptive transfer learning with specialist models. arXiv preprint arXiv:1811.07056, 2018.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Xie, S., Girshick, R., Dollár, P., Tu, Z., He, K.",Aggregated residual transformations for deep neural networks,CVPR,,,2017,pp. 5987–5995,"Xie, S., Girshick, R., Dollár, P., Tu, Z., and He, K. Aggregated residual transformations for deep neural networks. CVPR, pp. 5987–5995, 2017.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Nilsback, M.-E., Zisserman, A.",Automated flower classification over a large number of classes,ICVGIP,,,2008,pp. 722–729,"Nilsback, M.-E. and Zisserman, A. Automated flower classification over a large number of classes. ICVGIP, pp. 722–729, 2008.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Yang, T.-J., Howard, A., Chen, B., Zhang, X., Go, A., Sze, V., Adam, H.",Netadapt: Platform-aware neural network adaptation for mobile applications,ECCV,,,2018,,"Yang, T.-J., Howard, A., Chen, B., Zhang, X., Go, A., Sze, V., and Adam, H. Netadapt: Platform-aware neural network adaptation for mobile applications. ECCV, 2018.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Parkhi, O. M., Vedaldi, A., Zisserman, A., Jawahar, C.",Cats and dogs,CVPR,,,2012,pp. 3498–3505,"Parkhi, O. M., Vedaldi, A., Zisserman, A., and Jawahar, C. Cats and dogs. CVPR, pp. 3498–3505, 2012.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Zagoruyko, S., Komodakis, N.",Wide residual networks,BMVC,,,2016,,"Zagoruyko, S. and Komodakis, N. Wide residual networks. BMVC, 2016.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Zhang, X., Li, Z., Loy, C. C., Lin, D.",Polynet: A pursuit of structural diversity in very deep networks,CVPR,,,2017,pp. 3900–3908,"Zhang, X., Li, Z., Loy, C. C., and Lin, D. Polynet: A pursuit of structural diversity in very deep networks. CVPR, pp. 3900–3908, 2017.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Zhang, X., Zhou, X., Lin, M., Sun, J.",Shufflenet: An extremely efficient convolutional neural network for mobile devices,CVPR,,,2018,,"Zhang, X., Zhou, X., Lin, M., and Sun, J. Shufflenet: An extremely efficient convolutional neural network for mobile devices. CVPR, 2018.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Zhou, B., Khosla, A., Lapedriza, A., Oliva, A., Torralba, A.",Learning deep features for discriminative localization,CVPR,,,2016,pp. 2921–2929,"Zhou, B., Khosla, A., Lapedriza, A., Oliva, A., and Torralba, A. Learning deep features for discriminative localization. CVPR, pp. 2921–2929, 2016.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Zoph, B., Le, Q. V.",Neural architecture search with reinforcement learning,ICLR,,,2017,,"Zoph, B. and Le, Q. V. Neural architecture search with reinforcement learning. ICLR, 2017.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,"Zoph, B., Vasudevan, V., Shlens, J., Le, Q. V.",Learning transferable architectures for scalable image recognition,CVPR,,,2018,,"Zoph, B., Vasudevan, V., Shlens, J., and Le, Q. V. Learning transferable architectures for scalable image recognition. CVPR, 2018.",./refs/download/Efficientnet: Rethinking model scaling for convolutional neural networks.pdf,
0,,,,,,,,up to the inception (4e) block 3 whose output is a 7 × 7 feature map with 1024,./refs/download/A compact embedding for facial expression similarity.pdf,
0,"Y. Guo, L. Zhang, Y. Hu, X. He",and J. Gao. MS-Celeb-1M: A dataset and benchmark for large scale face recognition. In ECCV,,,,2016,,"Y. Guo, L. Zhang, Y. Hu, X. He, and J. Gao. MS-Celeb-1M: A dataset and benchmark for large scale face recognition. In ECCV, 2016",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"X. He, Y. Zhou, Z. Zhou, S. Bai",and X. Bai. Triplet-center loss for multi-view 3D object retrieval. In CVPR,,,,2018,,"X. He, Y. Zhou, Z. Zhou, S. Bai, and X. Bai. Triplet-center loss for multi-view 3D object retrieval. In CVPR, 2018",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"A. Hermans, L. Beyer, and B. Leibe. In defense of the triplet loss for person re-identification. CoRR",abs/1703.07737,,,,2017,,"A. Hermans, L. Beyer, and B. Leibe. In defense of the triplet loss for person re-identification. CoRR, abs/1703.07737, 2017",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"G. Huang, Z. Liu, L. van der Maaten",and K. Q. Weinberger. Densely connected convolutional networks. In CVPR,,,,2017,,"G. Huang, Z. Liu, L. van der Maaten, and K. Q. Weinberger. Densely connected convolutional networks. In CVPR, 2017",./refs/download/A compact embedding for facial expression similarity.pdf,
0,,,,,,,,"S. Ioffe and C. Szegedy. Batch normalization: Accelerating deep network training by reducing internal covariate shift. In ICML, 2015",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"I. Kemelmacher-Shlizerman, S. M. Seitz",D. Miller,and E. Brossard. The MegaFace benchmark: 1 million faces for recognition at scale. In CVPR,,,2016,,"I. Kemelmacher-Shlizerman, S. M. Seitz, D. Miller, and E. Brossard. The MegaFace benchmark: 1 million faces for recognition at scale. In CVPR, 2016",./refs/download/A compact embedding for facial expression similarity.pdf,
0,D. P. Kingma and J. Ba. Adam: A method for stochastic optimization. CoRR,abs/1412.6980,,,,2014,,"D. P. Kingma and J. Ba. Adam: A method for stochastic optimization. CoRR, abs/1412.6980, 2014",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"M. Soleymani, J. Lee, A. Yazdani, T. Ebrahimi, T. Pun, A. Nijholt, and I. Patras. DEAP: A database for emotion analysis using physiological signals. IEEE Transactions on Affective Computing",3(1):18– 31,,,,2012,,"S. Koelstra, C. Mühl, M. Soleymani, J. Lee, A. Yazdani, T. Ebrahimi, T. Pun, A. Nijholt, and I. Patras. DEAP: A database for emotion analysis using physiological signals. IEEE Transactions on Affective Computing, 3(1):18– 31, 2012",./refs/download/A compact embedding for facial expression similarity.pdf,
0,A. S. Koepke,O. Wiles,and A. Zisserman. Self-supervised learning of a facial attribute embedding from video. In BMVC,,,2018,,"A. S. Koepke, O. Wiles, and A. Zisserman. Self-supervised learning of a facial attribute embedding from video. In BMVC, 2018",./refs/download/A compact embedding for facial expression similarity.pdf,
0,deep architectures,and beyond. CoRR,abs/1804.10938,,,2018,,"D. Kollias, P. Tzirakis, M. A. Nicolaou, A. Papaioannou, G. Zhao, B. W. Schuller, I. Kotsia, and S. Zafeiriou. Deep affect prediction in-the-wild: Aff-wild database and challenge, deep architectures, and beyond. CoRR, abs/1804.10938, 2018",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"J. Kossaifi, G. Tzimiropoulos, S. Todorovic, and M. Pantic. AFEW-VA database for valence and arousal estimation inthe-wild. Image and Vision Computing",65:23–36,,,,2017,,"J. Kossaifi, G. Tzimiropoulos, S. Todorovic, and M. Pantic. AFEW-VA database for valence and arousal estimation inthe-wild. Image and Vision Computing, 65:23–36, 2017",./refs/download/A compact embedding for facial expression similarity.pdf,
0,,,,,,,,"A. Krizhevsky. Convolutional deep belief networks on CIFAR-10. Unpublished manuscript, 2010",./refs/download/A compact embedding for facial expression similarity.pdf,
0,S. Li and W. Deng. Deep facial expression recognition: A survey. CoRR,abs/1804.08348,,,,2018,,"S. Li and W. Deng. Deep facial expression recognition: A survey. CoRR, abs/1804.08348, 2018",./refs/download/A compact embedding for facial expression similarity.pdf,
0,S. Li and W. Deng. Reliable crowdsourcing and deep locality-preserving learning for unconstrained facial expression recognition. IEEE Transactions on Image Processing,28(1):356–370,,,,2019,,"S. Li and W. Deng. Reliable crowdsourcing and deep locality-preserving learning for unconstrained facial expression recognition. IEEE Transactions on Image Processing, 28(1):356–370, 2019",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"H. Liu, Y. Tian, Y. Wang, L. Pang",and T. Huang. Deep relative distance learning: Tell the difference between similar vehicles. In CVPR,,,,2016,,"H. Liu, Y. Tian, Y. Wang, L. Pang, and T. Huang. Deep relative distance learning: Tell the difference between similar vehicles. In CVPR, 2016",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"Z. Liu, P. Luo, X. Wang",and X. Tang. Deep learning face attributes in the wild. In ICCV,,,,2015,,"Z. Liu, P. Luo, X. Wang, and X. Tang. Deep learning face attributes in the wild. In ICCV, 2015",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"F. Cohn, T. Kanade, J. M. Saragih",Z. Ambadar,and I. A. Matthews. The extended Cohn-Kanade dataset (CK+): A complete dataset for action unit and emotionspecified expression. In CVPR Workshops,,,2010,,"P. Lucey, J. F. Cohn, T. Kanade, J. M. Saragih, Z. Ambadar, and I. A. Matthews. The extended Cohn-Kanade dataset (CK+): A complete dataset for action unit and emotionspecified expression. In CVPR Workshops, 2010",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"B. Martinez, M. F. Valstar",B. Jiang,and M. Pantic. Automatic analysis of facial actions: A survey. IEEE Transactions on Affective Computing,,,2017,,"B. Martinez, M. F. Valstar, B. Jiang, and M. Pantic. Automatic analysis of facial actions: A survey. IEEE Transactions on Affective Computing, 2017",./refs/download/A compact embedding for facial expression similarity.pdf,
0,Visualizing data using t-SNE. Journal of Machine Learning Research,9:2579–2605,,,,2008,,"Visualizing data using t-SNE. Journal of Machine Learning Research, 9:2579–2605, 2008",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"F. Benitez-Quiroz, R. Srinivasan, and A. M. Martı́nez. Emotionet: An accurate",real-time algorithm for the automatic annotation of a million facial expressions in the wild. In CVPR,,,,2016,,"C. F. Benitez-Quiroz, R. Srinivasan, and A. M. Martı́nez. Emotionet: An accurate, real-time algorithm for the automatic annotation of a million facial expressions in the wild. In CVPR, 2016",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"G. Chechik, V. Sharma, U. Shalit, and S. Bengio. Large scale online learning of image similarity through ranking. Journal of Machine Learning Research",11:1109–1135,,,,2010,,"G. Chechik, V. Sharma, U. Shalit, and S. Bengio. Large scale online learning of image similarity through ranking. Journal of Machine Learning Research, 11:1109–1135, 2010",./refs/download/A compact embedding for facial expression similarity.pdf,
0,C. A. Corneanu,M. Madadi,and S. Escalera. Deep structure inference network for facial action unit recognition. In ECCV,,,2018,,"C. A. Corneanu, M. Madadi, and S. Escalera. Deep structure inference network for facial action unit recognition. In ECCV, 2018",./refs/download/A compact embedding for facial expression similarity.pdf,
0,A. S. Cowen and D. Keltner. Self-report captures 27 distinct categories of emotion bridged by continuous gradients. Proceedings of the National Academy of Sciences,114(38):E7900E7909,,,,2017,,"A. S. Cowen and D. Keltner. Self-report captures 27 distinct categories of emotion bridged by continuous gradients. Proceedings of the National Academy of Sciences, 114(38):E7900E7909, 2017",./refs/download/A compact embedding for facial expression similarity.pdf,
0,dimensionality,and structure of emotion. Trends in Cognitive Sciences,22(4):274–276,,,2018,,"A. S. Cowen and D. Keltner. Clarifying the conceptualization, dimensionality, and structure of emotion. Trends in Cognitive Sciences, 22(4):274–276, 2018",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"A. Dhall, R. Goecke, S. Ghosh, J. Joshi, J. Hoey",and T. Gedeon. From individual to group-level emotion recognition: Emotiw 5.0. In ICMI,,,,2017,,"A. Dhall, R. Goecke, S. Ghosh, J. Joshi, J. Hoey, and T. Gedeon. From individual to group-level emotion recognition: Emotiw 5.0. In ICMI, 2017",./refs/download/A compact embedding for facial expression similarity.pdf,
0,,,,,,,,"A. Dhall, R. Goecke, J. Joshi, M. Wagner, and T. Gedeon. Emotion recognition in the wild challenge 2013",./refs/download/A compact embedding for facial expression similarity.pdf,
0,,,,,,,,"A. Dhall, O. V. R. Murthy, R. Goecke, J. Joshi, and T. Gedeon. Video and image based emotion recognition challenges in the wild: Emotiw 2015",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"P. Ekman, W. V. Friesen",and J. C. Hager. Facial Action Coding System - Manual. A Human Face,,,,2002,,"P. Ekman, W. V. Friesen, and J. C. Hager. Facial Action Coding System - Manual. A Human Face, 2002",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"J. Fiss, A. Agarwala, and B. Curless. Candid portrait selection from video. ACM Transactions on Graphics",30(6):128:1–128:8,,,,2011,,"J. Fiss, A. Agarwala, and B. Curless. Candid portrait selection from video. ACM Transactions on Graphics, 30(6):128:1–128:8, 2011",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"W. Ge, W. Huang, D. Dong",and M. R. Scott. Deep metric learning with hierarchical triplet loss. In ECCV,,,,2018,,"W. Ge, W. Huang, D. Dong, and M. R. Scott. Deep metric learning with hierarchical triplet loss. In ECCV, 2018",./refs/download/A compact embedding for facial expression similarity.pdf,
0,,,,,,,,"X. Glorot and Y. Bengio. Understanding the difficulty of training deep feedforward neural networks. In AISTATS, 2010",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"T. Ionescu, M. Popescu, C. Grozea, J. Bergstra, J. Xie, L. Romaszko, B. Xu, Z. Chuang, and Y. Bengio. Challenges in representation learning: A report on three machine learning contests. Neural Networks",64:59–63,,,,2015,,"I. J. Goodfellow, D. Erhan, P. L. Carrier, A. C. Courville, M. Mirza, B. Hamner, W. Cukierski, Y. Tang, D. Thaler, D. Lee, Y. Zhou, C. Ramaiah, F. Feng, R. Li, X. Wang, D. Athanasakis, J. Shawe-Taylor, M. Milakov, J. Park, R. T. Ionescu, M. Popescu, C. Grozea, J. Bergstra, J. Xie, L. Romaszko, B. Xu, Z. Chuang, and Y. Bengio. Challenges in representation learning: A report on three machine learning contests. Neural Networks, 64:59–63, 2015",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"F. Cohn, T. Kanade, and S. Baker. Multi-PIE. Image and Vision Computing",28(5):807–813,,,,2010,,"R. Gross, I. A. Matthews, J. F. Cohn, T. Kanade, and S. Baker. Multi-PIE. Image and Vision Computing, 28(5):807–813, 2010",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"G. Zhao, X. Huang, M. Taini, S. Z. Li",and M. Pietikäinen. Facial expression recognition from near-infrared videos. Image and Vision Computing,29(9):607–619,,,2011,,"G. Zhao, X. Huang, M. Taini, S. Z. Li, and M. Pietikäinen. Facial expression recognition from near-infrared videos. Image and Vision Computing, 29(9):607–619, 2011",./refs/download/A compact embedding for facial expression similarity.pdf,
0,"B. Zhuang, G. Lin, C. Shen",and I. D. Reid. Fast training of triplet-based deep binary embedding networks. In CVPR,,,,2016,,"B. Zhuang, G. Lin, C. Shen, and I. D. Reid. Fast training of triplet-based deep binary embedding networks. In CVPR, 2016",./refs/download/A compact embedding for facial expression similarity.pdf,
0,,,,,,,,in 1998,./refs/download/Fashion-mnist: a novel image dataset for benchmarking machine learning algorithms.pdf,
0,making it immediately compatible with any machine learning package capable of working with the original MNIST dataset.  References D. Ciregan,U. Meier,and J. Schmidhuber. Multi-column deep neural networks for image classification. In Computer Vision and Pattern Recognition (CVPR),,,2012,," PassiveAggressiveClassifier  C=1 C=100 C=10  Perceptron  penalty=l1 penalty=l2 penalty=elasticnet  RandomForestClassifier  n_estimators=100 criterion=entropy max_depth=100 n_estimators=100 criterion=gini max_depth=100 n_estimators=50 criterion=entropy max_depth=100 n_estimators=100 criterion=entropy max_depth=50 n_estimators=50 criterion=entropy max_depth=50 n_estimators=100 criterion=gini max_depth=50 n_estimators=50 criterion=gini max_depth=50 n_estimators=50 criterion=gini max_depth=100 n_estimators=10 criterion=entropy max_depth=50 n_estimators=10 criterion=entropy max_depth=100 n_estimators=10 criterion=gini max_depth=50 n_estimators=10 criterion=gini max_depth=100 n_estimators=50 criterion=entropy max_depth=10 n_estimators=100 criterion=entropy max_depth=10 n_estimators=100 criterion=gini max_depth=10 n_estimators=50 criterion=gini max_depth=10 n_estimators=10 criterion=entropy max_depth=10 n_estimators=10 criterion=gini max_depth=10  SGDClassifier  loss=hinge penalty=l2 loss=perceptron penalty=l1 loss=modified_huber penalty=l1 loss=modified_huber penalty=l2 loss=log penalty=elasticnet loss=hinge penalty=elasticnet  Fashion  MNIST  0.751 0.749 0.748 0.736 0.516 0.496 0.492 0.484  0.783 0.816 0.829 0.829 0.759 0.753 0.746 0.737  0.842 0.841 0.839 0.839 0.836  0.917 0.917 0.916 0.909 0.916  0.871 0.870 0.868 0.863 0.850 0.848 0.841 0.840  0.972 0.972 0.962 0.957 0.936 0.933 0.921 0.921  0.776 0.775 0.773  0.877 0.875 0.880  0.782 0.754 0.726  0.887 0.845 0.845  0.873 0.872 0.872 0.872 0.871 0.871 0.870 0.869 0.853 0.852 0.848 0.847 0.838 0.838 0.835 0.834 0.828 0.825  0.970 0.970 0.968 0.969 0.967 0.971 0.968 0.967 0.949 0.949 0.948 0.948 0.947 0.950 0.949 0.945 0.933 0.930  0.819 0.818 0.817 0.816 0.816 0.816  0.914 0.912 0.910 0.913 0.912 0.913  Continued on next page 5  Table 3 – continued from previous page Test Accuracy Classifier  Parameter loss=squared_hinge penalty=elasticnet loss=hinge penalty=l1 loss=log penalty=l1 loss=perceptron penalty=l2 loss=perceptron penalty=elasticnet loss=squared_hinge penalty=l2 loss=modified_huber penalty=elasticnet loss=log penalty=l2 loss=squared_hinge penalty=l1  SVC  C=10 kernel=rbf C=10 kernel=poly C=100 kernel=poly C=100 kernel=rbf C=1 kernel=rbf C=1 kernel=poly C=1 kernel=linear C=10 kernel=linear C=100 kernel=linear C=1 kernel=sigmoid C=10 kernel=sigmoid C=100 kernel=sigmoid  Fashion  MNIST  0.815 0.815 0.815 0.814 0.814 0.814 0.813 0.813 0.813  0.914 0.911 0.910 0.913 0.912 0.912 0.914 0.913 0.911  0.897 0.891 0.890 0.890 0.879 0.873 0.839 0.829 0.827 0.678 0.671 0.664  0.973 0.976 0.978 0.972 0.966 0.957 0.929 0.927 0.926 0.898 0.873 0.868  4 Conclusions This paper introduced Fashion-MNIST, a fashion product images dataset intended to be a dropin replacement of MNIST and whilst providing a more challenging alternative for benchmarking machine learning algorithm. The images in Fashion-MNIST are converted to a format that matches that of the MNIST dataset, making it immediately compatible with any machine learning package capable of working with the original MNIST dataset.  References D. Ciregan, U. Meier, and J. Schmidhuber. Multi-column deep neural networks for image classification. In Computer Vision and Pattern Recognition (CVPR), 2012",./refs/download/Fashion-mnist: a novel image dataset for benchmarking machine learning algorithms.pdf,
0,,,,,,,,"is a large scale image ontology database. The investigators of this project, namely Pr. Li Fei-Fei and her colleagues at Princeton University, have started their efforts in 2009",./refs/download/Imagenet: A large-scale hierarchical image database.pdf,
0,,,,,,,,"ontology. It is a “large lexical database of English. Nouns, verbs, adjectives and adverbs are grouped into sets of cognitive synonyms (synsets), each expressing a distinct concept”. Hence, ImageNet can be viewed as a tree where each node corresponds to a synset. Each node contains 500 to 1000",./refs/download/Imagenet: A large-scale hierarchical image database.pdf,
0,,,,,,,,"based features or object attributes, but only for images of small subsets of the 21,841 synsets (1000",./refs/download/Imagenet: A large-scale hierarchical image database.pdf,
0,,,,,,,,"J. Deng, W. Dong, R. Socher, L.-J. Li, K. Li, and L. Fei-Fei, “ImageNet: A Large-Scale Hierarchical Image Database,” in CVPR09, 2009",./refs/download/Imagenet: A large-scale hierarchical image database.pdf,
0,C. Fellbaum,WordNet: An Electronic Lexical Database. Bradford Books,,,,1998,,"C. Fellbaum, WordNet: An Electronic Lexical Database. Bradford Books, 1998",./refs/download/Imagenet: A large-scale hierarchical image database.pdf,
0,vol. 60,no. 2,pp. 91–110,,,2004,,"D. G. Lowe, “Distinctive image features from scale-invariant keypoints,” International Journal of Computer Vision, vol. 60, no. 2, pp. 91–110, 2004",./refs/download/Imagenet: A large-scale hierarchical image database.pdf,
0,NY,USA: John Wiley & Sons,Inc.,,,2002,,"P. Salembier and T. Sikora, Introduction to MPEG-7: Multimedia Content Description Interface, B. Manjunath, Ed. New York, NY, USA: John Wiley & Sons, Inc., 2002",./refs/download/Imagenet: A large-scale hierarchical image database.pdf,
0,,,,,,,,"T. Sikora, “The mpeg-7 visual standard for content description-an overview,” IEEE Transactions on Circuits and Systems for Video Technology, vol. 11, no. 6, pp. 696–702, Jun 2001",./refs/download/Imagenet: A large-scale hierarchical image database.pdf,
0,,,,,,,,"B. S. Manjunath, J. R. Ohm, V. V. Vasudevan, and A. Yamada, “Color and texture descriptors,” IEEE Transactions on Circuits and Systems for Video Technology, vol. 11, no. 6, pp. 703–715, Jun 2001",./refs/download/Imagenet: A large-scale hierarchical image database.pdf,
0,,,,,,,,"M. Bober, “Mpeg-7 visual shape descriptors,” IEEE Transactions on Circuits and Systems for Video Technology, vol. 11, no. 6, pp. 716–719, Jun 2001",./refs/download/Imagenet: A large-scale hierarchical image database.pdf,
0,,,,,,,,"S. Jeannin and A. Divakaran, “Mpeg-7 visual motion descriptors,” IEEE Transactions on Circuits and Systems for Video Technology, vol. 11, no. 6, pp. 720–724, Jun 2001",./refs/download/Imagenet: A large-scale hierarchical image database.pdf,
0,vol. 24,no. 1,pp. 23–30,,,2002,,"C. S. Won, D. K. Park, and Y. S. Jeon, “Efficient use of mpeg-7 edge histogram descriptor,” ETRI Journal, vol. 24, no. 1, pp. 23–30, 2002",./refs/download/Imagenet: A large-scale hierarchical image database.pdf,
0,” Moving Picture Experts Group,Tech. Rep.,,,,2000,,"MPEG, “Iso/iec/jtc1/sc29/wg11 - core experiment results for edge histogram descriptor (ct4)), mpeg document m6174,” Moving Picture Experts Group, Tech. Rep., 2000",./refs/download/Imagenet: A large-scale hierarchical image database.pdf,
0,,,,,,,,0.1007  0.4 0.3  64 bits 0.6835 0.5732 0.5645 0.5538 0.5852 0.3943 0.5764 0.5520 0.3578 0.4191 0.3596  NUS-WIDE 32 bits 48 bits 0.6988 0.7114 0.6637 0.6692 0.6158 0.6345 0.5827 0.5926 0.5545 0.5786 0.3327 0.3124 0.4052 0.3732 0.5425 0.5580 0.5290 0.5475 0.4209 0.4211 0.4227 0.4333  16 bits 0.6623 0.6374 0.5976 0.5696 0.4756 0.3561 0.4598 0.5086 0.5027 0.4058 0.3283  64 bits 0.7163 0.6714 0.6388 0.5996 0.5812 0.3368 0.3467 0.5611 0.5546 0.4104 0.5009  16 bits 0.6873 0.6774 0.5932 0.5642 0.5545 0.5212 0.5659 0.5818 0.5920 0.4951 0.4592  MS COCO 32 bits 48 bits 0.7184 0.7301 0.7013 0.6948 0.6034 0.6045 0.5744 0.5711 0.5642 0.5723 0.5343 0.5343 0.5624 0.5297 0.6243 0.6460 0.6224 0.6300 0.5071 0.5099 0.4856 0.5440  64 bits 0.7362 0.6944 0.6099 0.5671 0.5799 0.5361 0.5019 0.6574 0.6336 0.5101 0.5849  0.7  HashNet DHN DNNH CNNH ITQ-CCA KSH ITQ SH  0.6  Precision  Method  0.4 0.3  0.5  0.4 0.2  0.2  0.1  0.1  0  0 20  25  30  35  40  45  50  55  0  60  0.3 0.1  0.2  0.3  0.4  Number of bits  0.5  0.6  0.7  0.8  0.9  100  1  200  (a) Precision within Hamming radius 2  300  400  500  600  700  800  900 1000,./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,E. L. Allgower and K. Georg. Numerical continuation methods: an introduction,volume 13. Springer Science & Business Media,,,,2012,,"E. L. Allgower and K. Georg. Numerical continuation methods: an introduction, volume 13. Springer Science & Business Media, 2012",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,,,,,,,,"Y. Bengio, A. Courville, and P. Vincent. Representation learning: A review and new perspectives. IEEE Transactions on Pattern Analysis and Machine Intelligence (TPAMI), 35(8):1798–1828, Aug 2013",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"T. Hoffman, editors",NIPS,pages 153–160. MIT Press,,,2007,,"Y. Bengio, P. Lamblin, D. Popovici, and H. Larochelle. Greedy layer-wise training of deep networks. In B. Schölkopf, J. C. Platt, and T. Hoffman, editors, NIPS, pages 153–160. MIT Press, 2007",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
0,"T.-S. Chua, J. Tang, R. Hong, H. Li, Z. Luo",and Y.-T. Zheng. Nus-wide: A real-world web image database from national university of singapore. In ICMR. ACM,,,,2009,,"T.-S. Chua, J. Tang, R. Hong, H. Li, Z. Luo, and Y.-T. Zheng. Nus-wide: A real-world web image database from national university of singapore. In ICMR. ACM, 2009",./refs/download/Hashnet: Deep learning to hash by continuation.pdf,
